0.54ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Numbers/Real.swift:6:36	get {}
0.54ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Polynominal.swift:90:31	(closure)
0.54ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:145:10	func toColVectors() -> [ColVector<R, n>]
0.53ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Tools/MatrixElimination.swift:265:5	init(_ target: Matrix<R, n, m>, _ mode: MatrixEliminationMode = default)
0.53ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Polynominal.swift:37:29	get {}
0.53ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:56:9	set {}
0.52ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:60:9	get {}
0.51ms	<invalid loc>	init?(rawValue: Int)
0.51ms	<invalid loc>	get {}
0.51ms	<invalid loc>	get {}
0.51ms	<invalid loc>	get {}
0.51ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:93:13	public func *<R, n, m>(a: Matrix<R, n, m>, r: R) -> Matrix<R, n, m> where R : Ring, n : _Int, m : _Int
0.51ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:121:17	public func rowArray(_ i: Int) -> [R]
0.50ms	<invalid loc>	init()
0.50ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:87:13	public func *<R, n, m>(r: R, a: Matrix<R, n, m>) -> Matrix<R, n, m> where R : Ring, n : _Int, m : _Int
0.49ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.49ms	<invalid loc>	get {}
0.49ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Permutation.swift:30:37	get {}
0.48ms	<invalid loc>	init?(rawValue: Int)
0.48ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Polynominal.swift:61:17	public func toMonic() -> Polynomial<K>
0.48ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:141:10	func toRowVectors() -> [RowVector<R, m>]
0.47ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Quotient/PolynominalQuotientRing.swift:8:12	public init(_ value: R)
0.46ms	<invalid loc>	init()
0.46ms	<invalid loc>	get {}
0.46ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Polynominal.swift:124:13	public func *<K>(r: K, f: Polynomial<K>) -> Polynomial<K> where K : Field
0.46ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:75:20	public prefix func -<R, n, m>(a: Matrix<R, n, m>) -> Matrix<R, n, m> where R : Ring, n : _Int, m : _Int
0.45ms	<invalid loc>	init?(rawValue: UInt)
0.44ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.44ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.44ms	<invalid loc>	init()
0.44ms	<invalid loc>	init()
0.44ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Tools/MatrixElimination.swift:29:86	get {}
0.44ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Homology/ChainComplex.swift:49:12	public init(_ pairs: ([A], F)...)
0.43ms	<invalid loc>	init()
0.43ms	<invalid loc>	init()
0.43ms	<invalid loc>	get {}
0.43ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Tools/MatrixElimination.swift:306:10	func indexIterator() -> AnySequence<(Int, Int)>
0.43ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Extensions/Dictionary.swift:23:19	internal func mapValues<OutValue>(transform: (Value) -> OutValue) -> [Key : OutValue]
0.42ms	<invalid loc>	init()
0.42ms	<invalid loc>	init()
0.42ms	<invalid loc>	get {}
0.42ms	<invalid loc>	get {}
0.42ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Polynominal.swift:128:13	public func *<K>(f: Polynomial<K>, r: K) -> Polynomial<K> where K : Field
0.42ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/FreeModule.swift:8:16	get {}
0.41ms	<invalid loc>	init?(rawValue: Int)
0.41ms	<invalid loc>	init()
0.41ms	<invalid loc>	get {}
0.41ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Permutation.swift:25:12	public init(_ gen: ((Int) -> Int))
0.41ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/FreeModule.swift:33:46	get {}
0.40ms	<invalid loc>	init?(rawValue: UInt)
0.40ms	<invalid loc>	init?(rawValue: Int)
0.40ms	<invalid loc>	init?(rawValue: Int)
0.40ms	<invalid loc>	init()
0.40ms	<invalid loc>	init()
0.40ms	<invalid loc>	get {}
0.40ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Numbers/Integer.swift:6:28	get {}
0.40ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Polynominal.swift:7:16	get {}
0.40ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:125:17	public func colArray(_ j: Int) -> [R]
0.39ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.39ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.39ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.39ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.39ms	<invalid loc>	init()
0.39ms	<invalid loc>	init()
0.39ms	<invalid loc>	init()
0.39ms	<invalid loc>	init()
0.39ms	<invalid loc>	init()
0.39ms	<invalid loc>	init()
0.39ms	<invalid loc>	init()
0.39ms	<invalid loc>	init()
0.39ms	<invalid loc>	get {}
0.39ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Hom/FreeModHom.swift:25:49	get {}
0.38ms	<invalid loc>	init?(rawValue: UInt)
0.38ms	<invalid loc>	init?(rawValue: UInt)
0.38ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.38ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.38ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.38ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.38ms	<invalid loc>	init()
0.38ms	<invalid loc>	init()
0.38ms	<invalid loc>	init()
0.38ms	<invalid loc>	get {}
0.38ms	<invalid loc>	get {}
0.38ms	<invalid loc>	get {}
0.38ms	<invalid loc>	get {}
0.38ms	<invalid loc>	get {}
0.38ms	<invalid loc>	get {}
0.38ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Homology/FreeModuleQuotient.swift:17:29	get {}
0.38ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Polynominal.swift:111:20	public prefix func -<K>(f: Polynomial<K>) -> Polynomial<K> where K : Field
0.37ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.37ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.37ms	<invalid loc>	init()
0.37ms	<invalid loc>	init()
0.37ms	<invalid loc>	get {}
0.37ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Quotient/QuotientRing.swift:38:20	public prefix func -<R>(a: R) -> R where R : EuclideanQuotientRing
0.37ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:50:19	internal func gridIndex(_ i: Int, _ j: Int) -> Int
0.36ms	<invalid loc>	init?(rawValue: UInt)
0.36ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.36ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.36ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.36ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.36ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.36ms	<invalid loc>	get {}
0.36ms	<invalid loc>	get {}
0.36ms	<invalid loc>	get {}
0.36ms	<invalid loc>	get {}
0.36ms	<invalid loc>	get {}
0.36ms	<invalid loc>	get {}
0.36ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Quotient/IntQuotientRing.swift:41:45	get {}
0.36ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Homology/Homology.swift:16:16	get {}
0.36ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:268:17	public func eliminate(mode: MatrixEliminationMode = default) -> BaseMatrixElimination<R, n, m>
0.35ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.35ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.35ms	<invalid loc>	init()
0.35ms	<invalid loc>	get {}
0.35ms	<invalid loc>	get {}
0.35ms	<invalid loc>	get {}
0.35ms	<invalid loc>	get {}
0.35ms	<invalid loc>	get {}
0.35ms	<invalid loc>	get {}
0.35ms	<invalid loc>	get {}
0.35ms	<invalid loc>	get {}
0.35ms	<invalid loc>	get {}
0.34ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.34ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.34ms	<invalid loc>	init()
0.34ms	<invalid loc>	init()
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	<invalid loc>	get {}
0.34ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:8:18	get {}
0.33ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.33ms	<invalid loc>	init()
0.33ms	<invalid loc>	init()
0.33ms	<invalid loc>	init()
0.33ms	<invalid loc>	init()
0.33ms	<invalid loc>	get {}
0.33ms	<invalid loc>	get {}
0.33ms	<invalid loc>	get {}
0.33ms	<invalid loc>	get {}
0.33ms	<invalid loc>	get {}
0.33ms	<invalid loc>	get {}
0.33ms	<invalid loc>	get {}
0.33ms	<invalid loc>	get {}
0.33ms	<invalid loc>	get {}
0.33ms	<invalid loc>	get {}
0.33ms	<invalid loc>	get {}
0.33ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Homology/SimplicialComplex.swift:13:16	get {}
0.33ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Homology/Simplex.swift:12:16	get {}
0.32ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.32ms	<invalid loc>	init()
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	<invalid loc>	get {}
0.32ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Polynominal.swift:51:17	public func map(_ f: ((K) -> K)) -> Polynomial<K>
0.31ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.31ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.31ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.31ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.31ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.31ms	<invalid loc>	init()
0.31ms	<invalid loc>	init()
0.31ms	<invalid loc>	init()
0.31ms	<invalid loc>	init()
0.31ms	<invalid loc>	init()
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	<invalid loc>	get {}
0.31ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Numbers/Rational.swift:52:13	public func *(a: RationalNumber, b: RationalNumber) -> RationalNumber
0.31ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Extensions/Dictionary.swift:27:26	internal static func generateBy<S>(keys: S, generator: (Key) -> Value) -> Dictionary<Key, Value> where S : Sequence, S.Iterator.Element == Key
0.31ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Abstract/Field.swift:19:17	static func eucDiv(_ a: Self, _ b: Self) -> (q: Self, r: Self)
0.30ms	<invalid loc>	init()
0.30ms	<invalid loc>	init()
0.30ms	<invalid loc>	init()
0.30ms	<invalid loc>	init()
0.30ms	<invalid loc>	init()
0.30ms	<invalid loc>	init()
0.30ms	<invalid loc>	init()
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	<invalid loc>	get {}
0.30ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Polynominal.swift:9:12	public init(_ value: Int)
0.29ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.29ms	<invalid loc>	init(_ rawValue: String)
0.29ms	<invalid loc>	init()
0.29ms	<invalid loc>	init()
0.29ms	<invalid loc>	init()
0.29ms	<invalid loc>	init()
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	<invalid loc>	get {}
0.29ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Tools/MatrixElimination.swift:310:18	private func log(_ msg: @autoclosure () -> String)
0.29ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Homology/Simplex.swift:38:16	get {}
0.28ms	<invalid loc>	init()
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.28ms	<invalid loc>	get {}
0.27ms	<invalid loc>	init(rawValue: String)
0.27ms	<invalid loc>	init()
0.27ms	<invalid loc>	init()
0.27ms	<invalid loc>	init()
0.27ms	<invalid loc>	init()
0.27ms	<invalid loc>	init()
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	<invalid loc>	get {}
0.27ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Tools/MatrixElimination.swift:16:12	public init(_ matrix: Matrix<R, n, m>, mode: MatrixEliminationMode = default)
0.27ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Quotient/PolynominalQuotientRing.swift:12:12	public init(_ value: Int)
0.27ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Numbers/Rational.swift:56:13	public func /(a: RationalNumber, b: RationalNumber) -> RationalNumber
0.27ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Homology/Simplex.swift:88:17	public func contains(_ s: Simplex) -> Bool
0.27ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:135:17	public func colVector(_ j: Int) -> ColVector<R, n>
0.26ms	<invalid loc>	init(rawValue: String)
0.26ms	<invalid loc>	init(_exponent: Int32, _length: UInt32, _isNegative: UInt32, _isCompact: UInt32, _reserved: UInt32, _mantissa: (UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16, UInt16))
0.26ms	<invalid loc>	init()
0.26ms	<invalid loc>	init()
0.26ms	<invalid loc>	init()
0.26ms	<invalid loc>	get {}
0.26ms	<invalid loc>	get {}
0.26ms	<invalid loc>	get {}
0.26ms	<invalid loc>	get {}
0.26ms	<invalid loc>	get {}
0.26ms	<invalid loc>	get {}
0.26ms	<invalid loc>	get {}
0.26ms	<invalid loc>	get {}
0.26ms	<invalid loc>	get {}
0.26ms	<invalid loc>	get {}
0.26ms	<invalid loc>	get {}
0.26ms	<invalid loc>	get {}
0.26ms	<invalid loc>	get {}
0.26ms	<invalid loc>	get {}
0.26ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Homology/SimplicialComplex.swift:124:17	static func sphere(dim: Int) -> SimplicialComplex
0.26ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:176:44	get {}
0.26ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/FreeModule.swift:37:17	public func value(forBasisElement a: A) -> R
0.25ms	<invalid loc>	init()
0.25ms	<invalid loc>	init()
0.25ms	<invalid loc>	init()
0.25ms	<invalid loc>	get {}
0.25ms	<invalid loc>	get {}
0.25ms	<invalid loc>	get {}
0.25ms	<invalid loc>	get {}
0.25ms	<invalid loc>	get {}
0.25ms	<invalid loc>	get {}
0.25ms	<invalid loc>	get {}
0.25ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Quotient/PolynominalQuotientRing.swift:33:12	public init(_ value: R)
0.24ms	<invalid loc>	init()
0.24ms	<invalid loc>	init()
0.24ms	<invalid loc>	init()
0.24ms	<invalid loc>	get {}
0.24ms	<invalid loc>	get {}
0.24ms	<invalid loc>	get {}
0.24ms	<invalid loc>	get {}
0.24ms	<invalid loc>	get {}
0.24ms	<invalid loc>	get {}
0.24ms	<invalid loc>	get {}
0.24ms	<invalid loc>	get {}
0.24ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Tools/MatrixElimination.swift:157:31	fileprivate override func invert(_ s: EliminationStep<R>) -> EliminationStep<R>
0.24ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Permutation.swift:4:28	get {}
0.24ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:129:17	public func rowVector(_ i: Int) -> RowVector<R, m>
0.24ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Abstract/Field.swift:23:17	static func matrixElimination<n, m>(_ A: Matrix<Self, n, m>, mode: MatrixEliminationMode) -> BaseMatrixElimination<Self, n, m> where n : _Int, m : _Int
0.24ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Abstract/EuclideanRing.swift:61:17	static func matrixElimination<n, m>(_ A: Matrix<Self, n, m>, mode: MatrixEliminationMode) -> BaseMatrixElimination<Self, n, m> where n : _Int, m : _Int
0.23ms	<invalid loc>	init(_ rawValue: String)
0.23ms	<invalid loc>	init()
0.23ms	<invalid loc>	get {}
0.23ms	<invalid loc>	get {}
0.23ms	<invalid loc>	get {}
0.23ms	<invalid loc>	get {}
0.23ms	<invalid loc>	get {}
0.23ms	<invalid loc>	get {}
0.23ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Concrete/Matrix.swift:42:45	get {}
0.22ms	<invalid loc>	init?(rawValue: UInt)
0.22ms	<invalid loc>	init(rawValue: String)
0.22ms	<invalid loc>	init(rawValue: String)
0.22ms	<invalid loc>	init(_ rawValue: String)
0.22ms	<invalid loc>	init()
0.22ms	<invalid loc>	init()
0.22ms	<invalid loc>	init()
0.22ms	<invalid loc>	get {}
0.22ms	<invalid loc>	get {}
0.22ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Homology/ChainComplex.swift:57:36	get {}
0.22ms	/Users/taketo/Projects/SwiftyAlgebra/Sources/Abstract/Ring.swift:20:34	get {}
0.21ms	<invalid loc>	init(_ rawValue: String)
0.21ms	<invalid loc>	init(_ rawValue: String)
0.21ms	<invalid loc>	init()
0.21ms	<invalid loc>	init()
0.21ms	<invalid loc>	init()
0.21ms	<invalid loc>	init()
0.21ms	<invalid loc>	get {}
